tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1336738085258858502, Beta men need not apply... Being single in 2020 sucks ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085258719233,"  TWICE is officially certified platinum on Gaon today for selling over 250,000 copies of ‘Eyes Wide Open’This extends their…",21,0,Twitter for Android,2020-12-09 18:22:49
1336738085254684675, finally joined the Santa hat gang,17,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085254569984,  Jammu and Kashmir Police today arrested a Congress member Gowhar Ahmed Wani for ferrying militants in Shopian district. He was hel…,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085250318338,"  ""We need to have a sustainable effort to make sure we can solve this problem.""  coach Alvin Gentry on how we can m…",0,0,Twitter for Android,2020-12-09 18:22:49
1336738085242105856, // I just finished reading it lol.Why are you expecting that?! It was really good.,4039,0,Twitter Web App,2020-12-09 18:22:49
1336738085242015748, We love a Leo queen who also makes us swoon ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085242015744,So who do I think will be revealed at the  for Smash.I will be revealed.Also I will be streaming… ,230,0,Twitter for Android,2020-12-09 18:22:49
1336738085237878786, I have one wish and one wish only for christmas. And that is for you to bring a non-fraudulent ring to Cle… ,7,0,TweetDeck,2020-12-09 18:22:49
1336738085233709056,  Thank you xx,0,0,KaylaHassABot,2020-12-09 18:22:49
1336738085233627137,ayo if you wanna buy fifa for someone next year hmu  ,0,0,SocialFlow,2020-12-09 18:22:49
1336738085233516544, Yeah I don't remember my twenties like this,1382,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085229514761,Gryphon At Seven. Crumhorns ahoy! -  ,100,0,Twitter Web App,2020-12-09 18:22:49
1336738085229359104,GODD BREAK OUT ROOMS ARE SO AWKWARD,6,0,Twitter for Android,2020-12-09 18:22:49
1336738085221117954,"  In an era marked by so much anguish and cynicism, BTS has stayed true to their message of kindness, connection and self-acceptanc…",0,0,Twitter for Android,2020-12-09 18:22:49
1336738085212745733,monochrome ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085204357125,  supremacy,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085204320257,"  I’m elated to tell you that my 9th studio album, and folklore’s sister record, will be out tonight at midnight eastern.…",84,0,Twitter for Android,2020-12-09 18:22:49
1336738085200138247,"U.S. jobless claims jump to 853,000 - The most since SeptemberRead more:  ",546,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085200125959,"  does it ever drive you crazy, just how fast the night chaaanges? ",1,0,Twitter for Android,2020-12-09 18:22:49
1336738085195968514,  say it louder for the people in the back ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085191749634,  the duality kim taehyung got is insane ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085191749632, There don't tend to be wildfires amywhere near where i live so I'm giving myself a pass on this! I ca… ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085187579905,  ok leaving early tomorrow to road trip to the middle of nowhere so if taylor swift drops another album please contact me via…,1252,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085187407872,I m watching test match or T-20 can’t understand..,1570,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085183369221, LMAO i don’t think ill be stanning anyone new for a while,420,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085179183107,"  Are you sure about that? Oh, I am a well grown up man...don't you go worrying about that..… ",6,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085179170821," I used to play with eternatus poison, and really liked to see an absol in this list! Amazing",0,0,Twitter for Android,2020-12-09 18:22:49
1336738085179154433,  here is your gentle reminder that you do not have to do something big for a big astrological moment. i understand the desi…,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085174833153,  *gets hold of storyboard pro finally* *draws nrmts* ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085170778119,"  . ""Dynamite"" re-enters the top 10 on the global Spotify chart at  with 3.08 million streams.",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085154021377,  stay safe my friends and have a great day ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085153935362, Yhu haaaaa  wow it’s not right hey!!!,6908,0,TweetDeck,2020-12-09 18:22:49
1336738085153853440,  The GOP is giving off strong confederacy vibes right now.,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085149675522,  “The Lord will fight for you; you need only to be still.” Exodus 14:14,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085145616388,  In the olden days this was called an outside reversal or bearish engulfing candle.$SPY ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085145600000, And I appreciate your support ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085145460737,  I HATE WHEN PEOPLE TRY TO TALK FEAR INTO MY PLANS.... move tf outta my way,609,0,Twitter for Android,2020-12-09 18:22:49
1336738085137248262,   You sound like someone who should not be armed...,2,0,Twitter Web App,2020-12-09 18:22:49
1336738085137231876,Congratulations  ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085137215491,  Fur may seem simple but in CG there are many ways to interpret it and it takes sometime to develop the comfortable look…,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085137158147,This piece in  highlights the work of  &amp;  Prof. Joe Richardson devoted to the plight… ,4,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085124665344, we know,2,0,Twitter for Android,2020-12-09 18:22:49
1336738085120462849,"  ""Disparities in urban heat exposure as a direct result of urban planning and design,   and the policie…",0,0,Twitter for Android,2020-12-09 18:22:49
1336738085120454657,"It’s almost finals season and the way I am chilling you’d think I have a house, 3 kids, no debt, a job",21162,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085120446465,  Trump did not lose the 2020 election because it was rigged. Trump lost because he's the WORST U.S. President ever. Peri…,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085120389121,This are mind blowing IPO valuations. This is such a premium for Airbnb   This is what shared economies where ever… ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085120315393,  The Dallas Cowboys are being replaced with the Cleveland Browns for a Primetime game...Only 2020. ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085120315392,"  Covid-19 has killed at least 290,000 Americans - more than 3,000 just yesterday.But the president has other concerns. ",7096,0,Twitter for Android,2020-12-09 18:22:49
1336738085112061953,i'm not sure if he wants to scare me or what but i kinda believed him since i vomited non-stop. this happened when… ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085107884036,"  PILI NA PO NG I-AADD TO HEA NATIN, PWEDE ALL DIN Here’s an exclusive greeting video from GOT7!Remember to set your remi…",119,0,Twitter for Android,2020-12-09 18:22:49
1336738085107884033,  Made a neat Game of Thrones temperature converter for one of my first JavaScript assignments :) Enter a hot and cold va…,137,0,Twitter for Android,2020-12-09 18:22:49
1336738085107732481, Follow me  to Gain more FOLLOWERS daily,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085107687425,  Me after waking up from a weed nap ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085103693836,  me tomorrow  ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085103575040," No callbacks - Live chat is available, but very limited hours and days.  Live chat, however, is not for a… ",0,0,Twitter for Android,2020-12-09 18:22:49
1336738085091020801,"Honestly like a shit sitcom this, Adam Cole and the team know he can’t bring back the trust with him as CEO so they… ",728,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085090914304,Why is my coworker waiting for me  I’m clearly not ready to go in ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085078491140,i forgot Canadians drink BAGGED milk. like what if you poked it ? lol what if it got poked in general? wygd,0,0,Twitter Web App,2020-12-09 18:22:49
1336738085078437890,   best answer I'm sorry we are out of prizes.,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085078437888," Proud desecration of Old Glory.Look at her! Defaced and getting slimed. slapped, and hidden by the ba… ",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085074296837,let’s goo FONITE MAN ,0,0,Twitter Web App,2020-12-09 18:22:49
